Feature	Gain	Cover	Frequency	pos
rf_046_018	0.000368496314003025	0.000498053335699809	0.000485751295336788	216
rf_049_004	0.000357774439728857	0.00577375121811094	0.00350820379965458	217
rf_048_014	0.000347125010687156	0.000252433382948003	0.00026986183074266	218
rf_043_003	0.000342633527147558	0.000555631026678785	0.00053972366148532	219
rf_033_011	0.000328683702363864	0.000266480825451274	0.000161917098445596	220
rf_029_004	0.000288521631234488	0.000405861736995706	0.000377806563039724	221
rf_014_015	0.000280545381062559	0.000501375934375732	0.000701640759930915	222
rf_046_015	0.000268925112421522	0.0012714197211793	0.000917530224525043	223
rf_037_002	0.000262988802033352	0.000847136487727204	0.000755613126079447	224
rf_039_011	0.000248963779946585	0.000164279372508314	0.000215889464594128	225
rf_033_014	0.0002457747573868	0.000333731904980407	0.00026986183074266	226
rf_042_016	0.000238634940039713	0.000194224818802712	0.000161917098445596	227
rf_015_014	0.000230435209453419	0.000916364303177456	0.000917530224525043	228
rf_022_011	0.000225081003405473	0.00186385168255976	0.00124136442141623	229
rf_036_009	0.000210314292431717	0.00126931681062491	0.000917530224525043	230
rf_038_005	0.000209349111324951	0.0000888269418170914	0.000053972366148532	231
rf_041_005	0.000206921044040549	0.0031089429635982	0.00188903281519862	232
rf_031_011	0.000205314950506147	0.00134472718310505	0.00102547495682211	233
rf_021_011	0.000200850184464091	0.0000284734089063309	0.000053972366148532	234
rf_003_003	0.00018023390640656	0.0000230478996760256	0.000053972366148532	235
rf_005_006	0.000172647188226904	0.000917878398776611	0.000647668393782383	236
rf_028_018	0.000153542658110479	0.000864128005006609	0.000809585492227979	237
rf_008_007	0.000142408258469443	0.000620442729964835	0.000431778929188256	238
rf_018_012	0.000136058418241231	0.0000436564231089682	0.000053972366148532	239
rf_041_002	0.000122595909765813	0.0000794900189556357	0.000161917098445596	240
rf_030_009	0.000113832441241222	0.000219039163344418	0.000161917098445596	241
rf_008_012	0.000107263511419022	0.0000716251334822474	0.000107944732297064	242
rf_029_015	0.0000978288160408101	0.00189316625568785	0.00124136442141623	243
rf_006_012	0.000090899895529982	0.00142425926027177	0.000917530224525043	244
rf_050_007	0.0000875171998997242	0.000296930970278724	0.000215889464594128	245
rf_018_009	0.0000831276697926297	0.000307529639472809	0.000215889464594128	246
rf_024_011	0.0000715473149413399	0.0000437405395311435	0.000053972366148532	247
rf_015_007	0.0000708073298660377	0.000302819119830993	0.000215889464594128	248
metodo_diag	0.000057434013745362	0.000233843653647267	0.000323834196891192	249
rf_019_011	0.0000533954067793251	0.0000986685632115986	0.000107944732297064	250
rf_019_003	0.0000525142880031205	0.000565262357017854	0.000377806563039724	251
rf_006_003	0.0000347979235148939	0.000532456952369497	0.000377806563039724	252
rf_012_009	0.0000319410167092399	0.00014779255376196	0.000107944732297064	253
rf_014_017	0.0000311580422260049	0.000977096359988005	0.000593696027633852	254
rf_033_010	0.000027810917623716	0.0000471051964181545	0.000053972366148532	255
rf_010_012	0.000025800114830265	0.0000638443644310344	0.000107944732297064	256
rf_034_009	0.0000256446516497519	0.0000955141973800258	0.000107944732297064	257
rf_048_011	0.0000180562036248327	0.0000512689593158307	0.000053972366148532	258
foto_mes	0.0000137898376635686	0.0000652743436080141	0.000053972366148532	259
rf_025_006	0.00000899779132891123	0.000186317875118236	0.000161917098445596	260
rf_032_013	0.00000847349201252613	0.0000569888760237494	0.000053972366148532	261
rf_009_011	0.0000071334846245303	0.000148213135872836	0.000107944732297064	262
rf_027_007	0.00000656869767846328	0.000799442476353822	0.000485751295336788	263
rf_017_011	0.00000640463478388178	0.0000354971301579664	0.000053972366148532	264
rf_030_004	0.00000362783941621086	0.0000589235537337808	0.000053972366148532	265
rf_025_009	0.00000226267901206856	0.0000544653833584912	0.000053972366148532	266
rf_046_005	0.0000018022392219958	0.0000564421192796101	0.000053972366148532	267
