Feature	Gain	Cover	Frequency	pos
rf_038_013	0.00000685950470846943	0.000688924232235924	0.00041625671686975	238
rf_016_015	0.00000621095628504314	0.000285839877734674	0.000227049118292591	239
rf_030_003	0.00000396815149466147	0.0000838168320111053	0.0000756830394308636	240
rf_041_012	0.00000344856847892163	0.0000318538933894778	0.0000378415197154318	241
rf_017_008	0.00000337982886873328	0.0000757732139182454	0.0000756830394308636	242
rf_045_012	0.00000309332443739046	0.000319471527296849	0.000227049118292591	243
rf_044_018	0.00000165880411841543	0.0000874889185317588	0.0000756830394308636	244
rf_024_005	0.00000161843484274034	0.0000294932663404863	0.0000378415197154318	245
rf_002_010	0.00000139109339797955	0.0000543527092144337	0.0000378415197154318	246
rf_032_007	0.00000137817658603815	0.0000415878370235909	0.0000378415197154318	247
rf_034_005	0.000000792811439608081	0.0000626294756578113	0.0000378415197154318	248
rf_050_003	0.000000644950371461263	0.0000366042910312755	0.0000378415197154318	249
rf_004_009	0.000000218531005566575	0.0000532743980932895	0.0000378415197154318	250
rf_025_006	0.000000179932192214974	0.0000626294756578113	0.0000378415197154318	251
